Date,Name,Open,High,Low,Close,Volume
21-06-2022,ASIAINS,58.5,60.4,58.5,58.5,399716
22-06-2022,ASIAINS,57.5,59.3,57.4,58.6,295590
23-06-2022,ASIAINS,59.1,59.1,57.5,57.5,235613
26-06-2022,ASIAINS,56.7,58,56.4,56.4,134997
27-06-2022,ASIAINS,56.4,57.9,55.3,57.6,236442
28-06-2022,ASIAINS,57.8,58.7,56.6,57,220053
29-06-2022,ASIAINS,57,57.3,55.9,56,193327
30-06-2022,ASIAINS,56.5,56.5,55,55.7,237194
01-06-2022,ASIAPACINS,52.2,53.5,51.7,52.7,39162
02-06-2022,ASIAPACINS,56.5,56.5,52.9,53.4,12828
05-06-2022,ASIAPACINS,53.3,54.2,52.4,53.6,112858
06-06-2022,ASIAPACINS,54,56.9,54,56.2,285784
07-06-2022,ASIAPACINS,58,60,56.6,58.7,398825
08-06-2022,ASIAPACINS,62,62,57.6,57.6,223950
09-06-2022,ASIAPACINS,57.2,57.3,56.5,56.5,141740
12-06-2022,ASIAPACINS,55.4,55.8,55.4,55.5,52048
13-06-2022,ASIAPACINS,55.4,55.4,54.4,54.4,65936
14-06-2022,ASIAPACINS,53.4,56.7,53.4,54.4,151263
15-06-2022,ASIAPACINS,58,58,53.4,53.8,28650
16-06-2022,ASIAPACINS,53.1,54.7,53,53.2,89215
19-06-2022,ASIAPACINS,53.2,54,52.2,52.3,79364
20-06-2022,ASIAPACINS,52,52,51.3,51.3,39736
21-06-2022,ASIAPACINS,51,52.5,50.3,50.7,70111
22-06-2022,ASIAPACINS,55,55.6,50.6,50.8,60230
23-06-2022,ASIAPACINS,53,54.8,50.4,51.3,50284
26-06-2022,ASIAPACINS,52.8,52.8,50.3,50.6,42454
27-06-2022,ASIAPACINS,50.1,52.2,49.6,51.9,44724
28-06-2022,ASIAPACINS,52,52.5,51,51.1,33928
29-06-2022,ASIAPACINS,50.6,51.4,50.6,50.8,22407
30-06-2022,ASIAPACINS,50.6,51.5,49.8,51.3,39209
01-06-2022,ATCSLGF,9.8,10,9.7,10,473618
02-06-2022,ATCSLGF,10.6,10.6,9.9,9.9,243611
05-06-2022,ATCSLGF,10,10.1,9.8,10,347888
06-06-2022,ATCSLGF,10.1,10.3,9.9,10.1,747378
07-06-2022,ATCSLGF,10.2,10.2,10,10,592968
08-06-2022,ATCSLGF,10,10.6,10,10.4,1794277
09-06-2022,ATCSLGF,10.6,10.6,10.2,10.3,366121
12-06-2022,ATCSLGF,10.2,10.2,10.1,10.1,293017
13-06-2022,ATCSLGF,9.9,10.1,9.9,10,247276
14-06-2022,ATCSLGF,10.9,10.9,9.9,10,168790
15-06-2022,ATCSLGF,10,10.2,10,10.1,209130
16-06-2022,ATCSLGF,10.6,10.6,10,10,279521
19-06-2022,ATCSLGF,9.9,10.2,9.9,10,132757
20-06-2022,ATCSLGF,10.1,10.1,9.8,9.8,212617
21-06-2022,ATCSLGF,9.8,9.9,9.7,9.7,242936
22-06-2022,ATCSLGF,9.9,9.9,9.7,9.8,143660
23-06-2022,ATCSLGF,10,10,9.8,9.9,70608
26-06-2022,ATCSLGF,10.5,10.5,9.8,9.8,221658
27-06-2022,ATCSLGF,9.8,10,9.8,10,199323
28-06-2022,ATCSLGF,10,10.1,9.9,9.9,386507
29-06-2022,ATCSLGF,10.1,10.1,9.9,10,84999
30-06-2022,ATCSLGF,10,10.1,9.9,9.9,108628
01-06-2022,ATLASBANG,108,109.5,106,108.6,12877
02-06-2022,ATLASBANG,109.6,109.9,106.5,106.7,5945
05-06-2022,ATLASBANG,108.9,108.9,105.3,106,5842
06-06-2022,ATLASBANG,107.9,108.9,105.5,106.2,12368
07-06-2022,ATLASBANG,104.2,106.7,104.2,105,8741
08-06-2022,ATLASBANG,103.5,105.9,103,103.5,5492
09-06-2022,ATLASBANG,107.4,107.4,103,104.9,4792
12-06-2022,ATLASBANG,103.3,105.8,103.2,104.8,2681
13-06-2022,ATLASBANG,104.1,105.5,103.1,103.7,2610
14-06-2022,ATLASBANG,103,103.5,102.9,103.1,4002
15-06-2022,ATLASBANG,102.2,105.5,102.1,105,7900
16-06-2022,ATLASBANG,104,105.8,103.5,105,2499
19-06-2022,ATLASBANG,103.7,105.6,103.4,104.3,3281
20-06-2022,ATLASBANG,102.4,103,102.3,102.3,3604
21-06-2022,ATLASBANG,102,105,102,103.1,8288
22-06-2022,ATLASBANG,108.2,108.2,101.5,101.7,1360
23-06-2022,ATLASBANG,103,105,102.7,102.9,2343
26-06-2022,ATLASBANG,102.6,102.6,100.9,101.5,1743
27-06-2022,ATLASBANG,101.6,107.9,101.6,105.7,8504
28-06-2022,ATLASBANG,104.3,109.8,104.2,107.9,8573
29-06-2022,ATLASBANG,107,112,106.3,108.8,18365
30-06-2022,ATLASBANG,110,110.1,106.7,109.3,13091
01-06-2022,AZIZPIPES,94.3,96.7,94.1,96.3,38347
02-06-2022,AZIZPIPES,96.9,98.8,96.1,97.5,18281
05-06-2022,AZIZPIPES,97.1,98,95.6,95.9,43829
06-06-2022,AZIZPIPES,97.8,97.8,94,95.4,18599
07-06-2022,AZIZPIPES,96,96,94,94.6,14565
08-06-2022,AZIZPIPES,96.9,96.9,94,94.2,8139
09-06-2022,AZIZPIPES,96.7,96.7,94.9,95.2,6761
12-06-2022,AZIZPIPES,95.2,95.3,94.3,94.7,7330
13-06-2022,AZIZPIPES,94.1,96,94,94.7,15215
14-06-2022,AZIZPIPES,93.5,95,92.9,93.5,10818
15-06-2022,AZIZPIPES,94,95,92.3,93.6,16840
16-06-2022,AZIZPIPES,94.9,94.9,93.6,93.8,10518
19-06-2022,AZIZPIPES,94.1,95.3,93.8,93.9,11553
20-06-2022,AZIZPIPES,93.8,93.8,92.1,92.7,24509
21-06-2022,AZIZPIPES,91.5,93.8,91.1,91.6,7890
22-06-2022,AZIZPIPES,93.5,93.8,91.6,92.4,11714
23-06-2022,AZIZPIPES,93.6,93.8,90.6,90.8,26461
26-06-2022,AZIZPIPES,91.6,93,91.4,92.4,13591
27-06-2022,AZIZPIPES,92.4,96.9,92,94.4,33516
28-06-2022,AZIZPIPES,95,96.4,93.7,95.5,34312
29-06-2022,AZIZPIPES,96.9,105,95,101.8,110728
30-06-2022,AZIZPIPES,104,106.9,101.2,101.4,91950
01-06-2022,BANGAS,131,142,131,142,269073
02-06-2022,BANGAS,144,148,139.6,144,246493
05-06-2022,BANGAS,142,150.9,142,146.2,293597
06-06-2022,BANGAS,144.6,149.8,143.3,143.7,231237
07-06-2022,BANGAS,147,147,140.9,141.3,119008
08-06-2022,BANGAS,141.3,142.8,138.5,138.7,137537
09-06-2022,BANGAS,145,145.9,139.3,143.1,172493
12-06-2022,BANGAS,142.5,146,140.3,140.8,115709
13-06-2022,BANGAS,140.6,141.8,138,138,114577
14-06-2022,BANGAS,138.1,140.5,135.3,135.3,117612
15-06-2022,BANGAS,136.1,138.5,132.7,134.6,138594
16-06-2022,BANGAS,136.9,137,132.5,135.9,114232
19-06-2022,BANGAS,135.2,137.2,133.2,133.4,74959
20-06-2022,BANGAS,133.4,134.3,130.8,132,72892
21-06-2022,BANGAS,132.1,134.8,132,133.9,63112
22-06-2022,BANGAS,134.3,139.7,133.9,138.2,125496
23-06-2022,BANGAS,140.9,140.9,135.5,135.5,89802
26-06-2022,BANGAS,149,149,140.6,141.7,332270
27-06-2022,BANGAS,142.3,145.4,140,143,135058
28-06-2022,BANGAS,145.4,145.7,140.2,141.9,119230
29-06-2022,BANGAS,142.9,142.9,139.1,139.1,160033
30-06-2022,BANGAS,144.5,144.6,136.5,138.2,99935
01-06-2022,BANKASIA,19.1,19.3,19.1,19.2,6306
02-06-2022,BANKASIA,19.1,19.1,18.9,19,45344
05-06-2022,BANKASIA,19,19.1,19,19,98900
06-06-2022,BANKASIA,19,20.1,19,19.4,558409
07-06-2022,BANKASIA,19.5,19.7,19.2,19.4,155625
08-06-2022,BANKASIA,19.4,19.4,19.3,19.4,39620
09-06-2022,BANKASIA,19.5,19.7,19.5,19.6,136880
12-06-2022,BANKASIA,19.5,20,19.4,19.5,68848
13-06-2022,BANKASIA,19.4,19.6,19.3,19.4,71163
14-06-2022,BANKASIA,19.4,19.5,19.3,19.4,189215
15-06-2022,BANKASIA,19.8,19.8,19.4,19.5,4694
16-06-2022,BANKASIA,19.5,19.7,19.4,19.5,19327
19-06-2022,BANKASIA,19.3,19.7,19.3,19.3,8783
20-06-2022,BANKASIA,19.3,19.5,19.3,19.4,41083
21-06-2022,BANKASIA,19.2,19.6,19.2,19.5,190601
22-06-2022,BANKASIA,19.2,19.6,19.2,19.5,129021
23-06-2022,BANKASIA,19.7,19.7,19.5,19.5,182073
26-06-2022,BANKASIA,19.8,19.8,19.5,19.5,172195
27-06-2022,BANKASIA,19.7,19.9,19.5,19.8,205174
28-06-2022,BANKASIA,19.7,20.1,19.7,20,311387
29-06-2022,BANKASIA,20,20.2,19.9,20,234903
30-06-2022,BANKASIA,20.2,21.4,20,20.8,704953
01-06-2022,BARKAPOWER,24.5,24.6,24.3,24.4,165636
02-06-2022,BARKAPOWER,24.4,24.8,24.3,24.5,164829
05-06-2022,BARKAPOWER,24.6,25,24.5,24.9,328404
06-06-2022,BARKAPOWER,25,25,24.5,24.5,228699
07-06-2022,BARKAPOWER,24.4,24.5,24.2,24.3,180497
08-06-2022,BARKAPOWER,24.4,24.6,24.3,24.4,155581
09-06-2022,BARKAPOWER,24.8,24.8,24.4,24.4,163805
12-06-2022,BARKAPOWER,24.3,24.5,24,24,522628
13-06-2022,BARKAPOWER,24.1,24.1,23.8,23.9,284359
14-06-2022,BARKAPOWER,24.2,24.2,23.7,23.9,200717
15-06-2022,BARKAPOWER,24.1,24.1,23.8,24,177473
16-06-2022,BARKAPOWER,24,24.3,23.7,24.1,369051
19-06-2022,BARKAPOWER,24.4,24.4,23.7,23.8,424793
20-06-2022,BARKAPOWER,23.8,23.8,23.5,23.6,258886
21-06-2022,BARKAPOWER,24,24,23.2,23.5,404790
22-06-2022,BARKAPOWER,23.4,23.7,23.3,23.6,240771
23-06-2022,BARKAPOWER,23.7,23.8,23.5,23.5,268354
26-06-2022,BARKAPOWER,23.7,23.8,23.5,23.6,112795
27-06-2022,BARKAPOWER,23.5,23.8,23.5,23.6,267740
28-06-2022,BARKAPOWER,23.6,24.2,23.5,23.9,226196
29-06-2022,BARKAPOWER,23.8,24.1,23.7,23.8,255930
30-06-2022,BARKAPOWER,24.1,24.1,23.7,23.7,292125
01-06-2022,BATASHOE,905,909.9,903.2,908.7,1504
02-06-2022,BATASHOE,905,905.1,903.2,904,1166
05-06-2022,BATASHOE,909.9,925,901,912,2209
06-06-2022,BATASHOE,908.1,914.7,908,910.1,1415
07-06-2022,BATASHOE,910,911,910,910.2,1515
08-06-2022,BATASHOE,928,928,910.1,919.4,816
09-06-2022,BATASHOE,919.4,926.9,913.6,920.9,2099
12-06-2022,BATASHOE,914.5,922.5,906.1,921.8,2215
13-06-2022,BATASHOE,921.4,923.4,920,921.1,1380
14-06-2022,BATASHOE,910,919,910,913.4,52
15-06-2022,BATASHOE,902.4,910,895.2,901,11555
16-06-2022,BATASHOE,921,950,911.7,919.9,2719
19-06-2022,BATASHOE,911,920.9,910,919.6,2202
20-06-2022,BATASHOE,911.9,920.3,911.9,913.5,5755
21-06-2022,BATASHOE,918.2,923.9,915,916.7,1625
22-06-2022,BATASHOE,915,923,915,920.8,1851
23-06-2022,BATASHOE,914,934,911,928.3,2361
26-06-2022,BATASHOE,916,944,916,937.1,4045
27-06-2022,BATASHOE,930,937.8,923,931.1,1431
28-06-2022,BATASHOE,930,947,923,933.6,2464
29-06-2022,BATASHOE,933.6,945,931,939.4,1965
30-06-2022,BATASHOE,944.9,944.9,933,936.2,1513
01-06-2022,BATBC,550,553,548.7,550.9,85561
02-06-2022,BATBC,550.9,558,550.9,555.7,61678
05-06-2022,BATBC,555.7,571.8,554.4,570.3,89533
06-06-2022,BATBC,570.3,578,568.4,570.1,83431
07-06-2022,BATBC,569.2,570,560.5,561.3,52923
08-06-2022,BATBC,565,565,560,562.6,89964
09-06-2022,BATBC,568.2,568.2,555.6,556.8,87694
12-06-2022,BATBC,552.4,567,552.2,553.7,65341
13-06-2022,BATBC,553.8,556,550,551.9,97212
14-06-2022,BATBC,552,554.5,549.5,549.9,124720
15-06-2022,BATBC,551,552,542.7,544.5,100754
16-06-2022,BATBC,545,559,545,548.5,101383
19-06-2022,BATBC,555.9,556,546.9,548,63675
20-06-2022,BATBC,551,551,542.9,543.8,85808
21-06-2022,BATBC,553,553,542.8,542.9,73057
22-06-2022,BATBC,542.9,551.9,541.5,542.2,149398
23-06-2022,BATBC,547,547,541.9,542,91800
26-06-2022,BATBC,545,545,542.5,542.7,52191
27-06-2022,BATBC,542.3,545,541,541.4,104386
28-06-2022,BATBC,543.7,544,541,541.9,161737
29-06-2022,BATBC,542.1,544,541.5,542.6,141003
30-06-2022,BATBC,543.6,547.9,542.5,543.5,121785
01-06-2022,BAYLEASING,27.9,27.9,27.4,27.5,1182030
02-06-2022,BAYLEASING,27.9,27.9,27.3,27.4,913142
05-06-2022,BAYLEASING,27.9,27.9,27.1,27.4,871341
06-06-2022,BAYLEASING,27.5,28.7,27.5,28.2,3349563
07-06-2022,BAYLEASING,28,28.4,27.7,27.7,1646158
08-06-2022,BAYLEASING,27.8,29.4,27.7,28.6,4130788
09-06-2022,BAYLEASING,28.7,29,28.4,28.5,1673738
12-06-2022,BAYLEASING,28.1,28.6,28,28,1677156
13-06-2022,BAYLEASING,27.9,28.2,27.5,27.6,1239593
14-06-2022,BAYLEASING,27.9,28.5,27.1,27.4,1068274
15-06-2022,BAYLEASING,27.6,27.9,27,27.2,953799
16-06-2022,BAYLEASING,27.4,28,27.2,27.8,1375603
19-06-2022,BAYLEASING,27.8,28,27.3,27.3,960844
20-06-2022,BAYLEASING,27.2,27.3,26.8,26.8,618591
21-06-2022,BAYLEASING,26.6,26.6,26.3,26.3,842422
22-06-2022,BAYLEASING,26.3,26.6,26.1,26.4,740727
23-06-2022,BAYLEASING,26.5,26.8,26.1,26.3,627486
26-06-2022,BAYLEASING,26.5,26.5,25.9,26,593590
27-06-2022,BAYLEASING,26.1,26.4,25.9,26.2,560272
28-06-2022,BAYLEASING,26.5,26.8,26.3,26.5,926295
29-06-2022,BAYLEASING,26.7,26.7,26.3,26.4,485855
30-06-2022,BAYLEASING,26.3,26.6,26.1,26.3,755760
01-06-2022,BBS,23.8,24.1,23.7,24,2004654
02-06-2022,BBS,24.1,24.4,23.8,23.9,1632628
05-06-2022,BBS,24,24.3,23.9,24.1,2461737
06-06-2022,BBS,24.3,24.3,23.7,23.7,2287085
07-06-2022,BBS,23.7,23.7,23.3,23.4,1323709
08-06-2022,BBS,23.5,23.7,23.3,23.6,835773
09-06-2022,BBS,23.6,23.9,23.5,23.7,902980
12-06-2022,BBS,23.5,23.5,23.3,23.3,651724
13-06-2022,BBS,23.2,23.4,22.9,23,906993
14-06-2022,BBS,23.5,23.5,22.7,22.8,794907
15-06-2022,BBS,22.8,23.6,22.8,23.1,1329933
16-06-2022,BBS,23.3,23.4,23,23.2,1038507
19-06-2022,BBS,23.4,23.5,22.9,22.9,872820
20-06-2022,BBS,22.9,22.9,22.6,22.7,605653
21-06-2022,BBS,22.4,23.3,22.3,22.4,582921
22-06-2022,BBS,22.7,23.1,22.4,22.7,915135
23-06-2022,BBS,22.8,23.2,22.5,22.6,1044599
26-06-2022,BBS,22.8,22.8,22.4,22.5,699261
27-06-2022,BBS,22.4,22.7,22.4,22.7,348043
28-06-2022,BBS,22.9,23.3,22.7,23.2,2112696
29-06-2022,BBS,23.1,24.3,23.1,23.9,5731353
30-06-2022,BBS,24.1,24.1,23.5,23.6,1385991
01-06-2022,BBSCABLES,57.8,59,57,57.2,708843
02-06-2022,BBSCABLES,57.2,57.3,56.4,56.6,278468
05-06-2022,BBSCABLES,56.6,57.4,56.2,57,222406
06-06-2022,BBSCABLES,57.1,57.1,56.2,56.3,210989
07-06-2022,BBSCABLES,57.1,57.1,55.8,56.1,240537
08-06-2022,BBSCABLES,56.5,56.7,55.7,56,189013
09-06-2022,BBSCABLES,56.4,56.8,55.9,56,154896
12-06-2022,BBSCABLES,55.5,56.3,55.5,55.6,196071
13-06-2022,BBSCABLES,55.9,55.9,55,55.5,130834
14-06-2022,BBSCABLES,56.4,56.4,55.1,55.4,133314
15-06-2022,BBSCABLES,55.4,56.4,55.4,55.6,98574
16-06-2022,BBSCABLES,55.7,56,55.5,55.9,248492
19-06-2022,BBSCABLES,56.1,56.1,55.4,55.9,202184
20-06-2022,BBSCABLES,55.7,56.1,55.2,55.4,376794
21-06-2022,BBSCABLES,55.4,55.9,55,55.6,274512
22-06-2022,BBSCABLES,55.3,55.8,55.2,55.4,140994
23-06-2022,BBSCABLES,55.2,55.9,54.8,55,293396
26-06-2022,BBSCABLES,55.5,55.5,54.2,54.3,204437
27-06-2022,BBSCABLES,54.3,54.6,53.5,53.9,447660
28-06-2022,BBSCABLES,54.8,54.8,53,53.7,769778
29-06-2022,BBSCABLES,53.9,54.6,53.8,54.1,319270
30-06-2022,BBSCABLES,54.6,54.6,53.8,54.2,178711
01-06-2022,BDAUTOCA,131.8,139.8,131.8,137.8,28786
02-06-2022,BDAUTOCA,137.8,139,135.1,135.9,22330
05-06-2022,BDAUTOCA,134,136.8,133.4,134.1,17307
06-06-2022,BDAUTOCA,135,136.9,135,136.1,23891
07-06-2022,BDAUTOCA,135.1,136.2,134.3,134.6,11667
08-06-2022,BDAUTOCA,135.7,135.8,133.7,134.2,26296
09-06-2022,BDAUTOCA,133.5,136,133.2,133.9,14861
12-06-2022,BDAUTOCA,134.2,135,133.1,133.3,6983
13-06-2022,BDAUTOCA,133,135,132.5,132.9,8588
14-06-2022,BDAUTOCA,132.9,134,132.1,132.5,11942
15-06-2022,BDAUTOCA,132.6,134.5,131.5,131.7,18400
16-06-2022,BDAUTOCA,132.5,134.5,131.5,133.5,15956
19-06-2022,BDAUTOCA,133.5,133.5,131.6,132.2,14068
20-06-2022,BDAUTOCA,133.1,133.1,130.7,131.2,5922
21-06-2022,BDAUTOCA,130.4,133,130.2,130.5,8948
22-06-2022,BDAUTOCA,131,132.6,131,131.1,16939
23-06-2022,BDAUTOCA,134.6,134.6,131.5,132,9614
26-06-2022,BDAUTOCA,131,133.2,130.5,130.8,17685
27-06-2022,BDAUTOCA,130,137.9,130,136.9,44285
28-06-2022,BDAUTOCA,136.9,138.3,134.6,134.9,30481
29-06-2022,BDAUTOCA,138,138,134.6,137.2,21335
30-06-2022,BDAUTOCA,137.2,139,136.5,138.6,51771
01-06-2022,BDCOM,31.1,32,30.9,31.7,1711896
02-06-2022,BDCOM,32,34.8,31.9,34.6,5796721
05-06-2022,BDCOM,35.2,38,34,37,5865025
06-06-2022,BDCOM,38.3,39,36.3,36.4,3914779
07-06-2022,BDCOM,35.8,36.5,35.7,35.7,1480884
08-06-2022,BDCOM,35.3,39.1,35.2,38.5,4802359
09-06-2022,BDCOM,38.9,39,37.8,37.8,2063828
12-06-2022,BDCOM,37.7,38.7,37.1,37.2,5361414
13-06-2022,BDCOM,37.2,37.7,36.5,36.7,4569887
14-06-2022,BDCOM,37.3,37.3,36,36.1,2263377
15-06-2022,BDCOM,37.5,37.5,35.4,35.5,3388633
16-06-2022,BDCOM,36.3,36.9,35.5,35.8,3736468
19-06-2022,BDCOM,35.8,36.6,35.1,35.1,2524308
20-06-2022,BDCOM,35.5,35.5,34.4,34.4,1476418
21-06-2022,BDCOM,34.2,34.6,33.8,33.8,678886
22-06-2022,BDCOM,35,35.2,33.2,33.6,2576552
23-06-2022,BDCOM,34.1,35.3,33.6,34.1,2372035
26-06-2022,BDCOM,34.5,34.5,33.5,33.5,1958587
27-06-2022,BDCOM,33.4,33.9,33,33.6,1542593
28-06-2022,BDCOM,33.7,34.7,33.6,34.3,2337042
29-06-2022,BDCOM,34.5,34.8,33.7,33.7,1929891
30-06-2022,BDCOM,33.5,33.9,33.2,33.4,1794802
01-06-2022,BDFINANCE,47.9,48,47.3,47.7,1184407
02-06-2022,BDFINANCE,49.6,49.6,47.1,47.2,629479
05-06-2022,BDFINANCE,47.2,47.8,47,47.2,1002943
06-06-2022,BDFINANCE,49,49,46.9,48.8,6161580
07-06-2022,BDFINANCE,50,50.1,48.1,49.7,1209416
08-06-2022,BDFINANCE,51,51,49.5,50.3,2336626
09-06-2022,BDFINANCE,50.7,50.7,49.9,50.2,1423259
12-06-2022,BDFINANCE,49.7,50.5,49.5,49.9,1978895
13-06-2022,BDFINANCE,49.9,51.2,49.9,51.1,1713934
14-06-2022,BDFINANCE,52.7,52.7,50.1,50.1,1660110
15-06-2022,BDFINANCE,49.6,51.1,49.4,50.8,3110891
16-06-2022,BDFINANCE,52.5,52.5,50.9,51,2916214
19-06-2022,BDFINANCE,52,52,50,50,308186
20-06-2022,BDFINANCE,49.4,50.4,49.1,49.7,637898
21-06-2022,BDFINANCE,50.9,50.9,49,49,600153
22-06-2022,BDFINANCE,48.8,50.3,48.7,49.6,526837
23-06-2022,BDFINANCE,51.5,51.5,49.6,49.7,1059892
26-06-2022,BDFINANCE,52.7,52.7,49,49.1,229128
27-06-2022,BDFINANCE,48.6,50.5,48.5,50,462428
28-06-2022,BDFINANCE,49.2,50.1,49,49.8,4526094
29-06-2022,BDFINANCE,49.9,50.2,48.9,49.1,4406287
30-06-2022,BDFINANCE,50,50,48.9,49.1,990057
01-06-2022,BDLAMPS,269.9,287.3,266.3,287.1,170234
02-06-2022,BDLAMPS,288.2,291.9,281.7,283.6,70750
05-06-2022,BDLAMPS,281,288.8,279,282.9,103221
06-06-2022,BDLAMPS,286.4,286.4,277.3,277.4,60667
07-06-2022,BDLAMPS,280.9,280.9,271.9,272.1,63523
08-06-2022,BDLAMPS,268.2,277,268.2,272.5,36805
09-06-2022,BDLAMPS,270.2,278,270.1,276.3,60511
12-06-2022,BDLAMPS,272.1,278,270.8,271.1,49924
13-06-2022,BDLAMPS,270,275,270,272.1,36703
14-06-2022,BDLAMPS,271.2,276.8,271.2,272.1,53115
15-06-2022,BDLAMPS,275.9,275.9,267,268.9,39068
16-06-2022,BDLAMPS,266,273,266,268.3,38566
19-06-2022,BDLAMPS,269,272,263,263.3,36059
20-06-2022,BDLAMPS,263.3,263.3,258.1,258.1,43815
21-06-2022,BDLAMPS,253.2,261,253,253.4,70105
22-06-2022,BDLAMPS,254.8,257,250.4,253.2,33219
23-06-2022,BDLAMPS,259.9,259.9,250.8,251.9,20109
26-06-2022,BDLAMPS,258,258,247,247.6,33378
27-06-2022,BDLAMPS,248.1,256.7,248,254.9,34621
28-06-2022,BDLAMPS,263.5,263.5,249.9,251.7,38501
29-06-2022,BDLAMPS,251.7,267.9,248,265.4,104479
30-06-2022,BDLAMPS,266,274.9,265.4,267.5,94447
01-06-2022,BDTHAI,17.7,18,17.7,17.8,167920
02-06-2022,BDTHAI,18.2,18.2,17.8,17.9,255254
05-06-2022,BDTHAI,18,18.6,18,18.4,403648
06-06-2022,BDTHAI,18.3,18.7,18.3,18.5,551038
07-06-2022,BDTHAI,18.3,18.4,18.2,18.2,199647
08-06-2022,BDTHAI,18.2,18.2,17.9,18,572987
09-06-2022,BDTHAI,18.3,18.3,17.9,18,198262
12-06-2022,BDTHAI,17.9,18,17.7,17.8,282045
13-06-2022,BDTHAI,17.9,18,17.5,17.7,395279
14-06-2022,BDTHAI,18,18,17.4,17.4,323752
15-06-2022,BDTHAI,17.7,17.7,17.3,17.4,613671
16-06-2022,BDTHAI,17.6,18.1,17.3,17.9,1064397
19-06-2022,BDTHAI,18.1,18.1,17.6,17.7,365626
20-06-2022,BDTHAI,17.6,17.6,17.4,17.4,467278
21-06-2022,BDTHAI,17.3,17.8,17.2,17.2,146384
22-06-2022,BDTHAI,17.3,17.7,17.2,17.4,215849
23-06-2022,BDTHAI,17.7,17.7,17.3,17.5,314606
26-06-2022,BDTHAI,17.5,17.6,17.2,17.2,494982
27-06-2022,BDTHAI,17.6,17.6,17.1,17.2,335073
28-06-2022,BDTHAI,17.7,17.7,17.3,17.5,258860
29-06-2022,BDTHAI,17.6,17.7,17.5,17.6,858514
30-06-2022,BDTHAI,17.8,18.2,17.7,18,1005693
01-06-2022,BDTHAIFOOD,36.6,37,36.3,36.8,362954
02-06-2022,BDTHAIFOOD,37.4,37.4,36.4,36.5,399653
05-06-2022,BDTHAIFOOD,36.5,37.1,36.4,36.9,366630
06-06-2022,BDTHAIFOOD,36.2,37,36.2,36.5,550074
07-06-2022,BDTHAIFOOD,36.2,36.6,35.8,35.8,425775
08-06-2022,BDTHAIFOOD,35.1,36.5,35.1,35.7,360019
09-06-2022,BDTHAIFOOD,35,37,35,36.8,474312
12-06-2022,BDTHAIFOOD,36.8,36.8,36.1,36.1,353227
13-06-2022,BDTHAIFOOD,35.8,36.4,35.6,35.7,213689
14-06-2022,BDTHAIFOOD,35.5,36.2,35,35.1,556130
15-06-2022,BDTHAIFOOD,35.5,35.8,35,35.6,316483
16-06-2022,BDTHAIFOOD,35.1,36.2,35.1,35.6,452180
19-06-2022,BDTHAIFOOD,35.5,35.9,35,35.2,146061
20-06-2022,BDTHAIFOOD,35,35.5,34.6,34.6,201226
21-06-2022,BDTHAIFOOD,34.5,34.8,34.2,34.2,156965
22-06-2022,BDTHAIFOOD,33.6,35.1,33.6,34.3,105790
23-06-2022,BDTHAIFOOD,36.3,36.3,34.2,34.4,177735
26-06-2022,BDTHAIFOOD,34.5,35.9,34.5,35.6,411536
27-06-2022,BDTHAIFOOD,35.3,36.1,35.3,35.8,330133
28-06-2022,BDTHAIFOOD,35.8,36.7,35.6,36.5,564543
29-06-2022,BDTHAIFOOD,36.5,36.9,35.8,36,286671
30-06-2022,BDTHAIFOOD,35.6,36.2,35.4,35.5,236930
01-06-2022,BDWELDING,18.9,19.8,18.5,19.8,248167
02-06-2022,BDWELDING,19.8,20.5,19.8,20,255317
05-06-2022,BDWELDING,20.3,20.9,20.1,20.7,238813
06-06-2022,BDWELDING,21,21,20.3,20.3,70995
07-06-2022,BDWELDING,21.9,21.9,19.9,19.9,82685
08-06-2022,BDWELDING,19.6,19.8,19.6,19.6,65174
09-06-2022,BDWELDING,20.2,20.2,19.3,19.4,104489
12-06-2022,BDWELDING,19.1,20.4,19.1,19.7,145361
13-06-2022,BDWELDING,19.5,20.5,19.5,20.1,188991
14-06-2022,BDWELDING,20.3,20.6,20.1,20.2,137057
15-06-2022,BDWELDING,20.4,21.9,20.4,21.2,692465
16-06-2022,BDWELDING,21.5,21.5,20.8,20.8,174642
19-06-2022,BDWELDING,20.7,20.9,20.4,20.5,178135
20-06-2022,BDWELDING,20.1,20.4,20.1,20.1,137821
21-06-2022,BDWELDING,19.8,20.2,19.7,19.8,191359
22-06-2022,BDWELDING,20.4,21.7,20,21.7,976962
23-06-2022,BDWELDING,22.1,22.9,21.4,21.7,543325
26-06-2022,BDWELDING,21.8,23.2,21.5,23,818307
27-06-2022,BDWELDING,23.7,23.7,22.6,22.8,534301
28-06-2022,BDWELDING,23.2,23.2,22.4,22.4,293756
29-06-2022,BDWELDING,22.7,22.7,22,22,239440
30-06-2022,BDWELDING,21.8,22,21.6,21.7,207112
01-06-2022,BEACHHATCH,39.2,39.2,37.3,37.6,194057
02-06-2022,BEACHHATCH,37,38.7,37,38.1,76333
05-06-2022,BEACHHATCH,37.4,39.3,37.4,38.8,237619
06-06-2022,BEACHHATCH,39.2,39.2,38.7,39,160778
07-06-2022,BEACHHATCH,38.6,40.8,38.6,40.1,433594
08-06-2022,BEACHHATCH,40.2,41.2,40.2,40.7,360405
09-06-2022,BEACHHATCH,39.9,41.5,39.9,40.5,496534
